policy,budget_ratio,original_seq_len,retained_positions,cache_retention_ratio,kv_cache_bytes,prefill_latency_sec,decode_latency_sec,tokens_per_second,peak_memory_mb,generated_tokens,generated_text,prompt_id,domain,target_length,target_keyword,instruction_retained,repeat,seed,model_name,protected_tokens_count
Recent_Window,0.25,558,140,0.25089605734767023,3440640,0.07775949999995646,0.1977885000014794,126.39764192464682,1359.5546875,25, cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud,6,Deployment Region,512,eu-central-1,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.25,558,140,0.25089605734767023,3440640,0.07532569999966654,0.19902340000044205,125.61337008585157,1359.5234375,25," eu-central cluster.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule: Primary",6,Deployment Region,512,eu-central-1,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.25,558,140,0.25089605734767023,3440640,0.07327720000103,0.1987578999978723,125.78116391986242,1359.5234375,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",6,Deployment Region,512,eu-central-1,True,2,43,EleutherAI/pythia-70m,19.0
Recent_Window,0.125,558,70,0.12544802867383512,1720320,0.07395100000212551,0.19683059999806574,127.0127713894368,1359.4140625,25, cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud,6,Deployment Region,512,eu-central-1,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.125,558,70,0.12544802867383512,1720320,0.07596639999974286,0.19746010000017122,126.60785647317266,1359.05078125,25, eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu,6,Deployment Region,512,eu-central-1,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.125,558,70,0.12544802867383512,1720320,0.0766315000000759,0.19920409999758704,125.49942496315501,1359.05859375,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",6,Deployment Region,512,eu-central-1,True,2,43,EleutherAI/pythia-70m,19.0
Full_KV,1.0,558,558,1.0,13713408,0.07365969999955269,0.21822899999824585,114.5585600456445,1359.06640625,25," eu-central-1 region.
Deployment Region Rule: Primary infrastructure must be deployed in the eu-central-1",6,Deployment Region,512,eu-central-1,True,3,44,EleutherAI/pythia-70m,
Recent_Window,0.5,558,279,0.5,6856704,0.07488210000155959,0.2173929999989923,114.99910300752961,1358.75,25, cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud,6,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.5,558,279,0.5,6856704,0.07380639999973937,0.2052390999997442,121.80914845188445,1359.609375,25," eucentral1.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule: Primary infrastructure",6,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.5,558,279,0.5,6856704,0.07523679999940214,0.20453249999991385,122.22996345329241,1359.625,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",6,Deployment Region,512,eu-central-1,True,3,44,EleutherAI/pythia-70m,19.0
Recent_Window,0.25,558,140,0.25089605734767023,3440640,0.08133030000317376,0.2023537999994005,123.5459872761177,1359.625,25, cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud,6,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.25,558,140,0.25089605734767023,3440640,0.07409389999884297,0.19802830000116955,126.2445822130087,1359.59375,25," eu-central cluster.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule: Primary",6,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.25,558,140,0.25089605734767023,3440640,0.07395960000212654,0.19992260000071838,125.04839372792355,1359.59375,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",6,Deployment Region,512,eu-central-1,True,3,44,EleutherAI/pythia-70m,19.0
Recent_Window,0.125,558,70,0.12544802867383512,1720320,0.0729871000003186,0.19591050000235555,127.60929097572316,1359.484375,25, cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud,6,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.125,558,70,0.12544802867383512,1720320,0.073926199998823,0.19758350000120117,126.52878403231048,1359.12109375,25, eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu,6,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.125,558,70,0.12544802867383512,1720320,0.073360499998671,0.19787459999861312,126.34264327091614,1359.12890625,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",6,Deployment Region,512,eu-central-1,True,3,44,EleutherAI/pythia-70m,19.0
Full_KV,1.0,550,550,1.0,13516800,0.07296929999938584,0.21683689999917988,115.29402975275221,1359.13671875,25," 5 times before eviction.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",7,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,
Recent_Window,0.5,550,275,0.5,6758400,0.07169369999974151,0.20291369999904418,123.20508669507166,1358.7578125,25, 20 minutes during peak traffic. Write-ahead logs (WAL) segments are archived to S3 buckets every fifteen minutes,7,Retry Limit,512,5,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.5,550,275,0.5,6758400,0.0847648000017216,0.20414119999986724,122.46425513329136,1359.6171875,25," 5 times.
Consumer Retry Rule: Failed message consumers must retry at most 5 times.
Consumer Retry Rule:",7,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.5,550,275,0.5,6758400,0.07461390000025858,0.20241689999966184,123.50747393148382,1359.6171875,25," 5 times before eviction.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",7,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,18.0
Recent_Window,0.25,550,138,0.2509090909090909,3391488,0.07258430000001681,0.19827470000018366,126.08769550515947,1359.6171875,25, 20 seconds during peak traffic. Write-ahead logs (WAL) segments are archived to S3 buckets every fifteen minutes,7,Retry Limit,512,5,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.25,550,138,0.2509090909090909,3391488,0.07286630000089644,0.20077740000124322,124.51600628280474,1359.6015625,25," 5% of the time.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",7,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.25,550,138,0.2509090909090909,3391488,0.07597509999686736,0.20038989999738988,124.75678664606166,1359.6015625,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",7,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,18.0
Recent_Window,0.125,550,69,0.12545454545454546,1695744,0.0749178000005486,0.20014779999837629,124.90769321572765,1359.4921875,25, most most most most most most most most most most most most most most most most most most most most most most most most most,7,Retry Limit,512,5,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.125,550,69,0.12545454545454546,1695744,0.07321229999797652,0.21825380000154837,114.54554284884223,1359.12109375,25," 5 seconds.
Consumer Retry Rule: Failed message consumers must retry at most 5 seconds.
Consumer Retry Rule:",7,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.125,550,69,0.12545454545454546,1695744,0.07900739999968209,0.20116369999959716,124.27689488734829,1359.125,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",7,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,18.0
Full_KV,1.0,550,550,1.0,13516800,0.07905640000171843,0.21440660000007483,116.6008882188854,1359.33203125,25," 5 times before eviction.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",7,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,
Recent_Window,0.5,550,275,0.5,6758400,0.06945370000175899,0.2032264999979816,123.0154532024529,1358.96484375,25, 20 minutes during peak traffic. Write-ahead logs (WAL) segments are archived to S3 buckets every fifteen minutes,7,Retry Limit,512,5,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.5,550,275,0.5,6758400,0.07514979999905336,0.22582750000219676,110.70396652204364,1359.82421875,25," 5 times.
Consumer Retry Rule: Failed message consumers must retry at most 5 times.
Consumer Retry Rule:",7,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.5,550,275,0.5,6758400,0.08025549999729265,0.2106134000023303,118.70089937166101,1359.82421875,25," 5 times before eviction.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",7,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,18.0
Recent_Window,0.25,550,138,0.2509090909090909,3391488,0.07718620000014198,0.2093014000020048,119.44497265551274,1359.82421875,25, 20 seconds during peak traffic. Write-ahead logs (WAL) segments are archived to S3 buckets every fifteen minutes,7,Retry Limit,512,5,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.25,550,138,0.2509090909090909,3391488,0.07276570000249194,0.2108012000026065,118.59515031077092,1359.80859375,25," 5% of the time.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",7,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.25,550,138,0.2509090909090909,3391488,0.08584369999880437,0.21299540000109118,117.3734268433587,1359.80859375,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",7,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,18.0
Recent_Window,0.125,550,69,0.12545454545454546,1695744,0.0727751000013086,0.20489939999970375,122.01109422495207,1359.72265625,25, most most most most most most most most most most most most most most most most most most most most most most most most most,7,Retry Limit,512,5,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.125,550,69,0.12545454545454546,1695744,0.07286050000038813,0.19643950000318,127.26564667287025,1359.328125,25," 5 seconds.
Consumer Retry Rule: Failed message consumers must retry at most 5 seconds.
Consumer Retry Rule:",7,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.125,550,69,0.12545454545454546,1695744,0.07214829999793437,0.19762989999799174,126.4990773170155,1359.33203125,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",7,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,18.0
Full_KV,1.0,550,550,1.0,13516800,0.07393560000127763,0.21373599999787984,116.96672530714521,1359.359375,25," 5 times before eviction.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",7,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,
Recent_Window,0.5,550,275,0.5,6758400,0.07142860000021756,0.20486979999986943,122.02872263269614,1359.0078125,25, 20 minutes during peak traffic. Write-ahead logs (WAL) segments are archived to S3 buckets every fifteen minutes,7,Retry Limit,512,5,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.5,550,275,0.5,6758400,0.07685760000094888,0.2029413000018394,123.18833081178354,1359.8671875,25," 5 times.
Consumer Retry Rule: Failed message consumers must retry at most 5 times.
Consumer Retry Rule:",7,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.5,550,275,0.5,6758400,0.07513489999837475,0.23982539999997243,104.24250308767492,1359.8671875,25," 5 times before eviction.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",7,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,18.0
Recent_Window,0.25,550,138,0.2509090909090909,3391488,0.08965219999663532,0.2273109999987355,109.98147911952819,1359.8671875,25, 20 seconds during peak traffic. Write-ahead logs (WAL) segments are archived to S3 buckets every fifteen minutes,7,Retry Limit,512,5,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.25,550,138,0.2509090909090909,3391488,0.08749309999984689,0.22587410000051023,110.68112722947663,1359.8515625,25," 5% of the time.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",7,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.25,550,138,0.2509090909090909,3391488,0.08251820000077714,0.23523629999908735,106.27611469869656,1359.8515625,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",7,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,18.0
Recent_Window,0.125,550,69,0.12545454545454546,1695744,0.07996239999920363,0.2153913999973156,116.06777243804336,1359.7421875,25, most most most most most most most most most most most most most most most most most most most most most most most most most,7,Retry Limit,512,5,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.125,550,69,0.12545454545454546,1695744,0.08728209999753744,0.20138260000021546,124.14180768335126,1359.37109375,25," 5 seconds.
Consumer Retry Rule: Failed message consumers must retry at most 5 seconds.
Consumer Retry Rule:",7,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.125,550,69,0.12545454545454546,1695744,0.08265949999986333,0.2395262999998522,104.37267222854203,1359.37109375,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",7,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,18.0
Full_KV,1.0,544,544,1.0,13369344,0.08286099999895669,0.25591590000112774,97.68834214634508,1359.35546875,25," PostgreSQL.
Database Engine Rule: The database engine must be PostgreSQL.
Database Engine Rule: The database",8,Database Choice,512,PostgreSQL,True,1,42,EleutherAI/pythia-70m,
Recent_Window,0.5,544,272,0.5,6684672,0.09030770000026678,0.21541920000163373,116.0527938076569,1359.0078125,25, in the same state as the database engine. The database engine must be in the same state as the database engine. The database,8,Database Choice,512,PostgreSQL,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.5,544,272,0.5,6684672,0.07413950000045588,0.21722229999795672,115.08947285907183,1359.8671875,25," Post-mortem.
2. Database Engine Rule: The database engine must be Post-mortem.
3. Database Engine",8,Database Choice,512,PostgreSQL,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.5,544,272,0.5,6684672,0.08498039999903995,0.1992478000029223,125.47189981336473,1359.8671875,25," PostgreSQL.
2. Database Engine Rule: The database engine must be PostgreSQL.
3. Database Engine",8,Database Choice,512,PostgreSQL,True,1,42,EleutherAI/pythia-70m,13.0
Recent_Window,0.25,544,136,0.25,3342336,0.07458250000127009,0.19215970000004745,130.1001198481983,1359.8671875,25, in the database engine. The database engine must be in the database engine. The database engine must be in the database engine.,8,Database Choice,512,PostgreSQL,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.25,544,136,0.25,3342336,0.07019050000235438,0.1919979999984207,130.2096896853386,1359.8515625,25," PostgreSQL.

=== REQUIRED SPECIFICATION RECALL ===
Database Engine Rule: The database engine",8,Database Choice,512,PostgreSQL,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.25,544,136,0.25,3342336,0.07053390000146464,0.1946200000020326,128.4554516480264,1359.8515625,25," PostgreSQL.

=== REQUIRED SPECIFICATION RECALL ===
Database Engine Rule: The database engine",8,Database Choice,512,PostgreSQL,True,1,42,EleutherAI/pythia-70m,13.0
Recent_Window,0.125,544,68,0.125,1671168,0.06999279999945429,0.19149729999844567,130.55014352788743,1359.7421875,25," in the database engine.
Database Engine Rule: The database engine must be in the database engine.
Database Engine Rule:",8,Database Choice,512,PostgreSQL,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.125,544,68,0.125,1671168,0.06948849999753293,0.2184598999992886,114.43747799976751,1359.375,25," PostgreSQL.
Database Engine Rule: The database engine must be PostgreSQL.
Database Engine Rule: The database",8,Database Choice,512,PostgreSQL,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.125,544,68,0.125,1671168,0.10040289999960805,0.20025119999991148,124.84319694469272,1359.375,25," PostgreSQL.
Database Engine Rule: The database engine must be PostgreSQL.
Database Engine Rule: The database",8,Database Choice,512,PostgreSQL,True,1,42,EleutherAI/pythia-70m,13.0
Full_KV,1.0,544,544,1.0,13369344,0.08408939999935683,0.2221322000004875,112.54559221916108,1359.5859375,25," PostgreSQL.
Database Engine Rule: The database engine must be PostgreSQL.
Database Engine Rule: The database",8,Database Choice,512,PostgreSQL,True,2,43,EleutherAI/pythia-70m,
Recent_Window,0.5,544,272,0.5,6684672,0.07728820000193082,0.1981521999987308,126.16564438931351,1359.2421875,25, in the same state as the database engine. The database engine must be in the same state as the database engine. The database,8,Database Choice,512,PostgreSQL,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.5,544,272,0.5,6684672,0.06885789999796543,0.19646930000089924,127.24634332124955,1360.1015625,25," Post-mortem.
2. Database Engine Rule: The database engine must be Post-mortem.
3. Database Engine",8,Database Choice,512,PostgreSQL,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.5,544,272,0.5,6684672,0.07186870000077761,0.21742559999984223,114.98186046177699,1360.1015625,25," PostgreSQL.
2. Database Engine Rule: The database engine must be PostgreSQL.
3. Database Engine",8,Database Choice,512,PostgreSQL,True,2,43,EleutherAI/pythia-70m,13.0
Recent_Window,0.25,544,136,0.25,3342336,0.07321520000186865,0.20394590000069002,122.58152774787537,1360.1015625,25, in the database engine. The database engine must be in the database engine. The database engine must be in the database engine.,8,Database Choice,512,PostgreSQL,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.25,544,136,0.25,3342336,0.0770580999997037,0.20249669999975595,123.4588020448241,1360.0859375,25," PostgreSQL.

=== REQUIRED SPECIFICATION RECALL ===
Database Engine Rule: The database engine",8,Database Choice,512,PostgreSQL,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.25,544,136,0.25,3342336,0.07871589999922435,0.20691739999892889,120.82115858854506,1360.0859375,25," PostgreSQL.

=== REQUIRED SPECIFICATION RECALL ===
Database Engine Rule: The database engine",8,Database Choice,512,PostgreSQL,True,2,43,EleutherAI/pythia-70m,13.0
Recent_Window,0.125,544,68,0.125,1671168,0.07426640000267071,0.20223970000006375,123.61568969886783,1359.9765625,25," in the database engine.
Database Engine Rule: The database engine must be in the database engine.
Database Engine Rule:",8,Database Choice,512,PostgreSQL,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.125,544,68,0.125,1671168,0.07373010000083013,0.2207129000016721,113.26931955409313,1359.609375,25," PostgreSQL.
Database Engine Rule: The database engine must be PostgreSQL.
Database Engine Rule: The database",8,Database Choice,512,PostgreSQL,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.125,544,68,0.125,1671168,0.07621719999951893,0.20674469999721623,120.92208409858448,1359.609375,25," PostgreSQL.
Database Engine Rule: The database engine must be PostgreSQL.
Database Engine Rule: The database",8,Database Choice,512,PostgreSQL,True,2,43,EleutherAI/pythia-70m,13.0
Full_KV,1.0,544,544,1.0,13369344,0.07556509999994887,0.21993619999921066,113.6693277418166,1359.59765625,25," PostgreSQL.
Database Engine Rule: The database engine must be PostgreSQL.
Database Engine Rule: The database",8,Database Choice,512,PostgreSQL,True,3,44,EleutherAI/pythia-70m,
Recent_Window,0.5,544,272,0.5,6684672,0.07673160000194912,0.2049345000014,121.99019686694633,1359.25390625,25, in the same state as the database engine. The database engine must be in the same state as the database engine. The database,8,Database Choice,512,PostgreSQL,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.5,544,272,0.5,6684672,0.07138080000004265,0.196833299996797,127.01102913179231,1360.11328125,25," Post-mortem.
2. Database Engine Rule: The database engine must be Post-mortem.
3. Database Engine",8,Database Choice,512,PostgreSQL,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.5,544,272,0.5,6684672,0.07137990000046557,0.19571979999818723,127.73362736029544,1360.11328125,25," PostgreSQL.
2. Database Engine Rule: The database engine must be PostgreSQL.
3. Database Engine",8,Database Choice,512,PostgreSQL,True,3,44,EleutherAI/pythia-70m,13.0
Recent_Window,0.25,544,136,0.25,3342336,0.07302250000066124,0.21931649999896763,113.99051143036516,1360.11328125,25, in the database engine. The database engine must be in the database engine. The database engine must be in the database engine.,8,Database Choice,512,PostgreSQL,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.25,544,136,0.25,3342336,0.08180490000086138,0.2051355000003241,121.87066597424874,1360.09765625,25," PostgreSQL.

=== REQUIRED SPECIFICATION RECALL ===
Database Engine Rule: The database engine",8,Database Choice,512,PostgreSQL,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.25,544,136,0.25,3342336,0.07741040000109933,0.19378839999990305,129.0066897709693,1360.09765625,25," PostgreSQL.

=== REQUIRED SPECIFICATION RECALL ===
Database Engine Rule: The database engine",8,Database Choice,512,PostgreSQL,True,3,44,EleutherAI/pythia-70m,13.0
Recent_Window,0.125,544,68,0.125,1671168,0.0699551000034262,0.1945594999997411,128.49539601013197,1359.98828125,25," in the database engine.
Database Engine Rule: The database engine must be in the database engine.
Database Engine Rule:",8,Database Choice,512,PostgreSQL,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.125,544,68,0.125,1671168,0.08863070000006701,0.20943710000210558,119.36758100522144,1359.62109375,25," PostgreSQL.
Database Engine Rule: The database engine must be PostgreSQL.
Database Engine Rule: The database",8,Database Choice,512,PostgreSQL,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.125,544,68,0.125,1671168,0.08519959999830462,0.19144039999810047,130.58894569927799,1359.62109375,25," PostgreSQL.
Database Engine Rule: The database engine must be PostgreSQL.
Database Engine Rule: The database",8,Database Choice,512,PostgreSQL,True,3,44,EleutherAI/pythia-70m,13.0
Full_KV,1.0,550,550,1.0,13516800,0.06969869999738876,0.21907500000088476,114.11617026086516,1359.60546875,25," 8080.
2. Security Rule: SSL termination is handled at the gateway layer.
3. Telemetry Rule:",9,Port Configuration,512,8080,True,1,42,EleutherAI/pythia-70m,
Recent_Window,0.5,550,275,0.5,6758400,0.07185709999976098,0.20070599999962724,124.56030213370019,1359.26171875,25, port port port port port port port port port port port port port port port port port port port port port port port port port,9,Port Configuration,512,8080,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.5,550,275,0.5,6758400,0.07340520000070683,0.19922120000046561,125.48865281376466,1360.12109375,25," 80.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic must",9,Port Configuration,512,8080,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.5,550,275,0.5,6758400,0.07398180000018328,0.23459939999884227,106.56463742074094,1360.13671875,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,1,42,EleutherAI/pythia-70m,15.0
Recent_Window,0.25,550,138,0.2509090909090909,3391488,0.0784708999999566,0.21678959999917424,115.31918505359678,1360.13671875,25, port port port port port port port port port port port port port port port port port port port port port port port port port,9,Port Configuration,512,8080,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.25,550,138,0.2509090909090909,3391488,0.07773190000079921,0.2233234999985143,111.94522743986332,1360.12109375,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.25,550,138,0.2509090909090909,3391488,0.0808699000008346,0.20406279999951948,122.51130534354556,1360.12109375,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,1,42,EleutherAI/pythia-70m,15.0
Recent_Window,0.125,550,69,0.12545454545454546,1695744,0.07442500000252039,0.20238440000321134,123.527307438732,1360.01171875,25, port port port port port port port port port port port port port port port port port port port port port port port port port,9,Port Configuration,512,8080,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.125,550,69,0.12545454545454546,1695744,0.07631440000113798,0.21013619999939692,118.970458207923,1359.640625,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.125,550,69,0.12545454545454546,1695744,0.07494560000122874,0.19294580000132555,129.57006578960645,1359.64453125,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,1,42,EleutherAI/pythia-70m,15.0
Full_KV,1.0,550,550,1.0,13516800,0.06954739999855519,0.21606419999807258,115.7063502432287,1359.65625,25," 8080.
2. Security Rule: SSL termination is handled at the gateway layer.
3. Telemetry Rule:",9,Port Configuration,512,8080,True,2,43,EleutherAI/pythia-70m,
Recent_Window,0.5,550,275,0.5,6758400,0.07255450000229757,0.19869670000116457,125.81990541289046,1359.2890625,25, port port port port port port port port port port port port port port port port port port port port port port port port port,9,Port Configuration,512,8080,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.5,550,275,0.5,6758400,0.07398979999925359,0.19782429999759188,126.37476791427709,1360.1484375,25," 80.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic must",9,Port Configuration,512,8080,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.5,550,275,0.5,6758400,0.07096879999880912,0.1981021999999939,126.19748796328749,1360.1484375,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,2,43,EleutherAI/pythia-70m,15.0
Recent_Window,0.25,550,138,0.2509090909090909,3391488,0.0696922999995877,0.19728329999998095,126.72131903715324,1360.1484375,25, port port port port port port port port port port port port port port port port port port port port port port port port port,9,Port Configuration,512,8080,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.25,550,138,0.2509090909090909,3391488,0.0772475999983726,0.1931350000013481,129.443135629614,1360.1328125,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.25,550,138,0.2509090909090909,3391488,0.0730492000002414,0.19544040000255336,127.91623430812352,1360.1328125,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,2,43,EleutherAI/pythia-70m,15.0
Recent_Window,0.125,550,69,0.12545454545454546,1695744,0.07050280000112252,0.19220490000225254,130.06952476085164,1360.0234375,25, port port port port port port port port port port port port port port port port port port port port port port port port port,9,Port Configuration,512,8080,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.125,550,69,0.12545454545454546,1695744,0.0736934000015026,0.18910269999832963,132.20329482456268,1359.65234375,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.125,550,69,0.12545454545454546,1695744,0.07171480000033625,0.20804449999923236,120.1665989732593,1359.65234375,25," 8080.

=== REQUIRED SPECIFICATION RECALL ===
Network Port Rule: Inbound internal traffic",9,Port Configuration,512,8080,True,2,43,EleutherAI/pythia-70m,15.0
Full_KV,1.0,550,550,1.0,13516800,0.07211219999953755,0.21270600000207196,117.53312083230598,1359.640625,25," 8080.
2. Security Rule: SSL termination is handled at the gateway layer.
3. Telemetry Rule:",9,Port Configuration,512,8080,True,3,44,EleutherAI/pythia-70m,
Recent_Window,0.5,550,275,0.5,6758400,0.07384479999745963,0.2036737999987963,122.745291736825,1359.3203125,25, port port port port port port port port port port port port port port port port port port port port port port port port port,9,Port Configuration,512,8080,False,3,44,EleutherAI/pythia-70m,
